sample_id,order_id,lot_id,wafer_id,product_id,route_id,process_step,equipment_name,chamber_id,process_time_sec,target_bad_a,eds_bin_no_wf_mean,eds_bin_a_wf_mean,eds_bin_b_wf_mean,eds_bin_c_wf_mean,eds_yield_wf_mean,sensor_temp_zone1_mean,sensor_temp_zone2_mean,sensor_pressure_chamber_mean,sensor_rf_power_mean,sensor_gas_flow_o2_mean,sensor_gas_flow_ar_mean,sensor_vacuum_leak_rate,sensor_plasma_impedance_std,sensor_endpoint_time_sec,sensor_plasma_instability_score,measure_cd_post_etch_mean_nm,measure_cd_post_etch_std_nm,measure_overlay_x_nm,measure_overlay_y_nm,measure_thickness_post_cvd_nm,measure_film_resistance_ohm,measure_inline_particle_density,midproc_defect_particle_count,midproc_defect_scratch_count,midproc_defect_bridge_count,midproc_defect_residue_count,midproc_defect_void_count,midproc_defect_pattern_collapse_count,midproc_defect_microbridge_count,bad_only_residue_signature,good_only_stable_signature,sim_true_defect_a_flag,sim_true_defect_b_flag,sim_true_defect_c_flag,sim_true_defect_d_flag,sim_dominant_defect
O004_W0029,4,LOT_04_06,25,P_C,R_BASE,PHOTO,ETCH_03,CH_A,1901.6,1,1.9141,0.156,0.1623,0.0777,0.8703,319.694,321.407,3.5893,888.218,134.714,208.425,0.0919,0.5186,70.314,2.5019,46.6897,1.6715,-2.9563,-3.3064,814.5572,38.1167,0.35705,4,3,4,5,0,0,5,9.441490630444841,,1,1,1,0,A
O004_W0030,4,LOT_04_04,17,P_A,R_REWORK,CMP,ETCH_02,CH_A,1948.8,0,1.5183,0.011,0.1304,0.1152,0.9217,325.824,322.037,3.0545,845.235,110.17,208.039,0.03194,0.4867,60.116,-1.4556,45.1177,1.0256,5.4343,4.6394,794.4748,36.5363,0.15933,13,2,4,3,0,2,1,,1.0253378115548355,0,1,1,0,B
O004_W0031,4,LOT_04_01,10,P_B,R_BASE,CVD,ETCH_02,CH_D,1914.5,0,1.4512,0.031,0.0267,0.1092,0.9258,320.777,318.953,2.6107,866.489,136.909,206.619,0.02789,0.4073,57.057,-1.0319,41.467,1.4835,-3.7444,2.1112,804.3136,40.3372,0.16724,5,3,0,4,0,2,2,,0.8527599502525587,0,0,1,0,C
O004_W0032,4,LOT_04_04,16,P_B,R_BASE,CMP,ETCH_02,CH_A,2099.1,0,1.1866,0.0395,0.0247,0.0216,0.9367,312.963,323.684,3.0865,873.731,127.043,210.686,0.05358,0.5439,56.346,0.2762,41.2862,1.0776,-8.7029,4.9238,766.7713,37.9655,0.17831,6,1,3,2,1,0,0,,1.3053672573871422,0,0,0,0,GOOD
O004_W0033,4,LOT_04_03,7,P_B,R_FAST,ETCH,CVD_01,CH_A,1900.4,0,1.2807,0.0188,0.0012,0.0222,0.9494,317.627,313.561,3.1388,834.225,125.39,233.306,0.06312,0.5174,61.002,0.3752,39.7351,1.1053,-2.1328,-4.4284,772.5887,35.1556,0.23653,1,2,2,1,3,1,0,,1.037551441255696,0,0,0,0,GOOD
O004_W0034,4,LOT_04_06,24,P_A,R_BASE,ETCH,ETCH_03,CH_D,2097.6,1,1.8306,0.2082,0.0555,0.0204,0.9002,320.419,318.374,3.2399,952.548,119.021,222.244,0.09017,0.4291,65.383,0.5868,47.2776,1.2173,-2.9134,-5.4355,767.4328,36.9323,0.164,1,0,1,4,1,0,3,9.040592696128707,,1,0,0,0,A
O004_W0035,4,LOT_04_08,17,P_B,R_BASE,ETCH,CMP_01,CH_C,1989.1,0,1.5126,0.031,0.1632,0.0292,0.9137,315.556,317.264,2.762,824.087,134.389,205.747,0.061,0.3449,59.213,0.1245,43.6307,1.4164,10.0765,2.7228,769.6998,41.1041,0.18857,1,1,3,1,1,3,1,,1.1000165691437982,0,1,0,0,B
O004_W0036,4,LOT_04_08,24,P_C,R_BASE,CVD,ETCH_01,CH_B,1866.0,0,1.256,0.052,0.0127,0.025,0.9554,324.028,314.015,2.5211,834.59,119.073,226.159,0.07521,0.2956,64.725,-0.2337,41.931,0.6653,0.8373,1.6579,829.5416,40.4535,0.15311,1,0,1,0,3,1,0,,0.9660725990020925,0,0,0,0,GOOD
O004_W0037,4,LOT_04_01,11,P_B,R_BASE,PHOTO,ETCH_01,CH_B,1866.4,1,1.3098,0.017,0.0284,0.1237,0.939,325.498,318.022,2.7747,824.051,121.843,193.347,0.07978,0.4733,54.271,1.0075,40.2802,1.2783,-2.612,-3.6055,752.6131,38.1358,0.14736,7,3,0,0,3,0,3,8.902633509848517,,0,0,1,0,C
O004_W0038,4,LOT_04_01,5,P_B,R_BASE,ETCH,CVD_01,CH_D,1942.3,0,1.3381,0.0331,0.001,0.1028,0.9278,322.084,317.06,3.1164,880.816,136.741,203.905,0.10904,0.3864,56.911,-0.7444,40.9363,1.1436,0.0488,-2.7851,797.1332,34.2833,0.15541,13,2,0,2,0,0,2,,0.8658696065763366,0,0,1,0,C
O004_W0039,4,LOT_04_03,22,P_B,R_BASE,CMP,ETCH_02,CH_C,1895.9,0,1.1686,0.0024,0.0201,0.0405,0.9601,319.687,321.119,2.9439,908.997,137.65,220.422,0.05333,0.3036,67.133,-1.7229,41.9329,1.3244,3.7385,9.2507,822.5593,35.2779,0.38283,9,1,0,2,1,0,0,,0.9946261564239655,0,0,0,0,GOOD
O004_W0040,4,LOT_04_01,25,P_A,R_BASE,CMP,ETCH_02,CH_B,1817.1,0,1.0327,0.045,0.0238,0.0088,0.9482,319.615,314.597,3.1353,845.695,121.871,217.432,0.11707,0.3172,61.262,-1.4792,43.6368,1.0945,-9.9285,11.8526,781.9831,39.099,0.25885,8,1,2,1,0,0,0,,0.9354822898245523,0,0,0,0,GOOD
O004_W0041,4,LOT_04_02,23,P_C,R_BASE,CMP,CMP_01,CH_D,1960.2,0,1.2247,0.0262,0.0276,0.007,0.9484,319.174,313.554,3.0727,900.058,121.828,208.18,0.0524,0.3412,63.189,-0.0358,41.1036,1.0536,5.704,0.4046,753.4557,35.3643,0.19261,5,2,2,2,1,0,0,,0.9173045892539249,0,0,0,0,GOOD
O004_W0042,4,LOT_04_07,1,P_A,R_BASE,CMP,ETCH_03,CH_B,1934.4,0,1.3125,0.0548,0.0361,0.0407,0.9258,323.284,322.524,3.1442,883.911,142.98,204.145,0.09646,0.4772,65.589,2.4615,43.5743,1.1302,4.0918,4.6194,779.2221,39.5573,0.20691,2,0,1,4,1,1,0,,1.3067129083422746,0,0,0,0,GOOD
O004_W0043,4,LOT_04_06,16,P_C,R_BASE,ETCH,CMP_01,CH_B,1931.6,0,1.3299,0.0364,0.0278,0.0269,0.9522,330.131,322.79,2.8296,859.402,132.216,214.253,0.07935,0.5248,66.318,-1.2532,42.6112,1.2033,-11.162,5.4803,775.7523,38.4614,0.15403,8,0,2,2,2,2,1,,0.7169882042517755,0,0,0,0,GOOD
O004_W0044,4,LOT_04_08,4,P_C,R_BASE,ETCH,CMP_01,CH_C,1870.0,0,1.2833,0.0427,0.0376,0.0058,0.9476,310.314,313.268,3.1736,881.029,120.135,198.814,0.00834,0.6619,64.385,-0.114,42.472,1.2612,-4.2385,7.9707,790.2659,36.6003,0.24119,2,0,0,0,1,0,0,,0.9339420638926762,0,0,0,0,GOOD
O004_W0045,4,LOT_04_04,19,P_C,R_BASE,ETCH,ETCH_02,CH_D,2051.3,0,1.2391,0.0149,0.0326,0.041,0.9572,307.861,312.282,2.9868,893.786,122.653,214.235,0.05465,0.3274,64.651,-0.0744,40.0181,1.7313,-1.105,4.0242,780.0214,39.5874,0.17603,4,0,0,1,3,1,0,,0.9628680102742079,0,0,0,0,GOOD
O004_W0046,4,LOT_04_05,17,P_A,R_BASE,ETCH,PHOTO_01,CH_A,2027.3,1,1.7164,0.2056,0.0464,0.0,0.881,319.108,323.323,3.634,894.035,134.659,211.784,0.12448,0.7068,63.602,0.6249,42.3952,1.5872,1.1674,1.7952,802.0793,36.2537,0.21412,5,0,1,9,0,0,5,9.089583434570907,,1,0,0,0,A
O004_W0047,4,LOT_04_04,9,P_B,R_BASE,ETCH,CMP_01,CH_A,2149.0,1,1.5151,0.1817,0.0238,0.0134,0.8963,318.305,314.015,3.7846,914.465,129.396,220.493,0.14214,0.7142,72.523,1.3673,42.3516,2.108,3.0646,-0.4396,779.2824,39.7084,0.20289,5,1,1,7,0,1,4,10.040081063147593,,1,0,0,0,A
O004_W0048,4,LOT_04_06,11,P_C,R_BASE,CMP,CVD_01,CH_B,1759.3,0,1.2046,0.0429,0.0282,0.024,0.9183,324.854,315.234,3.2421,807.932,111.282,223.021,0.07139,0.3301,57.878,0.1484,42.185,1.4113,-3.0377,10.2155,773.5226,36.8437,0.21767,7,4,0,1,1,3,1,,0.9247583706186167,0,0,0,0,GOOD
O004_W0049,4,LOT_04_04,8,P_C,R_FAST,CMP,ETCH_03,CH_A,1724.0,0,1.4436,0.0637,0.0133,0.1101,0.9323,319.602,319.482,3.5108,830.677,119.373,225.037,0.02834,0.2931,63.396,0.5669,42.3034,1.7529,-8.9374,0.2193,772.7568,42.0025,0.1908,3,1,1,1,1,0,2,,0.7753904583518763,0,0,1,0,C
O004_W0050,4,LOT_04_02,18,P_B,R_BASE,PHOTO,ETCH_01,CH_A,1783.4,1,1.6839,0.1888,0.0305,0.1028,0.8686,312.735,318.592,3.1703,890.664,125.54,194.113,0.08266,0.4087,66.708,2.5604,45.0193,2.255,-9.321,-4.8652,792.993,36.5967,0.2313,5,1,1,7,3,0,5,11.083275454864678,,1,0,1,0,A
O004_W0051,4,LOT_04_04,6,P_C,R_BASE,CMP,ETCH_01,CH_C,1685.6,0,1.1549,0.0358,0.0032,0.0313,0.9607,316.401,320.211,2.6394,860.69,119.603,211.797,0.08355,0.3348,64.75,0.433,44.5833,1.18,2.8989,0.8939,811.1393,34.2786,0.15697,4,1,3,1,1,0,0,,1.0044514163875429,0,0,0,0,GOOD
O004_W0052,4,LOT_04_03,16,P_A,R_BASE,ETCH,ETCH_02,CH_B,2105.0,0,1.3055,0.0393,0.0437,0.0161,0.938,318.13,323.376,3.1135,858.623,138.614,207.552,0.08532,0.4021,63.973,0.5045,42.1869,1.4258,0.7664,0.8464,742.3579,39.5135,0.20411,2,0,4,3,1,0,1,,0.9701612551651774,0,0,0,0,GOOD
O004_W0053,4,LOT_04_01,23,P_B,R_FAST,PHOTO,ETCH_02,CH_A,1683.2,0,1.4982,0.056,0.1533,0.0,0.9064,314.203,310.637,2.9086,860.269,133.454,215.745,0.05287,0.2531,59.002,-0.2498,41.4416,0.8891,10.544,10.5243,761.5774,33.8627,0.19567,1,0,6,0,0,1,0,,1.1981773860825529,0,1,0,0,B
O004_W0054,4,LOT_04_04,20,P_B,R_REWORK,ETCH,CVD_01,CH_C,2116.6,0,1.1321,0.0587,0.0,0.0373,0.9324,325.137,324.745,2.9907,822.613,114.738,209.299,0.10155,0.6062,60.606,0.7881,40.9035,1.1873,2.4654,11.357,762.3425,35.1393,0.14802,5,0,1,3,1,1,0,,0.8859477152710535,0,0,0,0,GOOD
O004_W0055,4,LOT_04_07,5,P_B,R_BASE,CMP,ETCH_02,CH_B,1789.3,0,1.2495,0.0681,0.0247,0.0355,0.9401,330.092,319.825,2.8864,843.49,123.183,196.921,0.07863,0.5526,60.739,-0.04,41.4122,1.0042,9.1483,-1.3471,759.139,36.2621,0.15092,2,1,1,1,2,0,0,,0.9510216905046175,0,0,0,0,GOOD
O004_W0056,4,LOT_04_05,24,P_C,R_BASE,ETCH,CMP_01,CH_B,1924.7,0,1.1336,0.0194,0.0446,0.0182,0.9521,313.769,312.756,3.0199,834.681,122.538,212.326,0.0979,0.431,68.825,-1.1144,42.3005,0.9602,1.65,4.0872,803.2516,36.1678,0.18847,3,1,0,1,1,1,2,,0.7476615748922071,0,0,0,0,GOOD
O004_W0057,4,LOT_04_07,5,P_A,R_BASE,ETCH,ETCH_03,CH_A,2199.3,0,1.4743,0.0251,0.0148,0.0249,0.9078,320.838,322.107,3.4605,887.035,108.653,196.618,0.09773,0.2237,57.891,-0.0363,41.9992,1.5655,2.501,8.5137,830.9442,39.4325,0.17799,4,1,1,4,4,2,0,,1.025084695033038,0,0,0,1,D
O004_W0058,4,LOT_04_02,14,P_C,R_BASE,ETCH,CVD_01,CH_B,1841.1,1,1.5343,0.1478,0.0148,0.0525,0.8945,328.378,311.645,3.153,893.868,123.68,203.399,0.09208,0.6176,59.489,0.4656,43.2396,1.9702,-0.6141,1.6599,787.2685,37.4099,0.09833,4,1,0,8,0,0,7,9.528472890080497,,1,0,0,0,A
O004_W0059,4,LOT_04_02,24,P_B,R_BASE,ETCH,ETCH_01,CH_D,1988.1,0,1.6179,0.0,0.0283,0.0248,0.9074,324.661,313.101,3.0051,849.508,121.417,209.26,0.03415,0.3838,67.028,0.385,42.615,1.3609,1.1858,-5.8954,801.587,47.7605,0.13879,1,1,0,2,3,0,1,,1.1530273769146733,0,0,0,1,D
O004_W0060,4,LOT_04_06,20,P_C,R_BASE,ETCH,ETCH_02,CH_C,1995.4,0,0.968,0.0313,0.0367,0.0018,0.9511,319.973,312.297,2.955,847.596,117.251,199.912,0.09301,0.5056,62.745,-0.2059,43.5346,0.775,-0.4096,-1.3782,803.035,35.3421,0.22174,3,1,1,3,0,0,0,,1.2523015779802193,0,0,0,0,GOOD
O004_W0061,4,LOT_04_05,11,P_C,R_FAST,ETCH,ETCH_01,CH_B,1935.3,0,1.6029,0.0329,0.1282,0.1269,0.9218,318.697,319.303,3.0623,898.747,128.538,207.241,0.07103,0.3931,60.522,-1.7896,45.0075,1.1717,4.9753,-1.8464,805.8478,34.9154,0.25527,6,7,3,5,1,3,0,,0.8710901029218912,0,1,1,0,B
O004_W0062,4,LOT_04_07,2,P_C,R_BASE,ETCH,ETCH_01,CH_C,1857.2,1,1.5507,0.1693,0.0187,0.0416,0.8958,308.768,320.903,3.2562,907.102,126.555,213.198,0.08511,0.7443,64.754,0.349,40.0653,1.9444,4.2565,-6.6484,791.2606,33.2108,0.21091,2,1,1,3,0,0,2,8.35805408750296,,1,0,0,0,A
O004_W0063,4,LOT_04_07,14,P_C,R_BASE,CVD,CMP_01,CH_A,1760.5,1,1.4895,0.0023,0.0169,0.0534,0.8873,318.955,324.196,3.2439,783.691,128.228,192.827,0.08991,0.4961,60.052,-0.4321,37.2838,1.332,2.1875,-7.1012,802.4304,45.1864,0.14479,5,1,0,3,2,3,0,11.391014365207312,,0,0,0,1,D
O004_W0064,4,LOT_04_06,9,P_A,R_BASE,ETCH,PHOTO_01,CH_B,1929.9,0,1.1644,0.0231,0.0137,0.0126,0.9603,318.187,323.635,3.0875,885.786,129.951,199.605,0.07327,0.7069,61.274,0.1799,41.7236,0.9233,-5.5184,-9.8287,780.7677,35.7485,0.19838,4,1,1,1,3,0,2,,0.981521729417383,0,0,0,0,GOOD
O004_W0065,4,LOT_04_03,7,P_A,R_BASE,ETCH,ETCH_03,CH_B,1829.2,1,1.6911,0.1969,0.0101,0.0146,0.9058,330.855,316.458,3.5049,924.031,121.606,196.471,0.11197,0.4584,71.207,0.8078,46.8328,1.3607,-3.0103,-17.1813,771.4369,36.2555,0.27844,6,0,3,8,0,1,5,11.429730066952565,,1,0,0,0,A
O004_W0066,4,LOT_04_02,10,P_B,R_BASE,ETCH,ETCH_02,CH_C,1899.4,0,1.1365,0.0225,0.03,0.013,0.9322,330.073,318.413,2.996,832.728,130.745,210.391,0.08244,0.4763,65.147,0.6495,41.2844,1.7873,0.4557,-8.6963,790.4058,36.2624,0.23523,3,0,1,3,1,0,3,,1.1406803639681362,0,0,0,0,GOOD
